日期,沪深300,中证500,中证1000,中债-国债指数,中债-信用债指数,南华商品指数
2013/1/22,2596.898,3435.434,3617.128,143.936,127.6042,1387.32
2013/1/23,2607.456,3441.745,3630.037,143.9347,127.7089,1389.75
2013/1/24,2582.755,3369.732,3540.217,143.8673,127.7428,1381.09
2013/1/25,2571.674,3364.061,3536.897,143.8808,127.7909,1384.89
2013/1/28,2651.863,3449.794,3629.363,143.8124,127.8446,1384.15
2013/1/29,2675.866,3482.519,3663.641,143.8,127.8489,1390.14
2013/1/30,2688.711,3500.578,3661.028,143.8142,127.8819,1398.88
2013/1/31,2686.882,3479.638,3639.191,143.8321,127.9152,1406.43
2013/2/1,2743.324,3507.709,3659.46,143.8923,127.9271,1408.69
2013/2/4,2748.028,3484.362,3624.82,143.9366,127.9834,1416.64
2013/2/5,2771.675,3520.646,3657.509,144.008,128.0281,1410.4
2013/2/6,2775.844,3544.385,3681.308,144.0239,128.0762,1407.84
2013/2/7,2759.87,3557.667,3700.572,144.0442,128.1035,1401.88
2013/2/8,2771.725,3608.589,3755.544,144.108,128.1431,1401.05
2013/2/18,2737.471,3627.776,3797.69,144.2113,128.4609,1384.54
2013/2/19,2685.606,3561.357,3737.653,144.2088,128.5378,1386.91
2013/2/20,2702.635,3635.375,3818.444,144.36,128.6155,1386.17
2013/2/21,2610.549,3560.317,3750.167,144.3672,128.7316,1365.92
2013/2/22,2596.604,3548.358,3744.1,144.3214,128.8211,1367.99
2013/2/25,2604.96,3587.587,3790.962,144.2673,128.9122,1357.23
2013/2/26,2567.595,3533.204,3743.808,144.2363,128.8271,1343.03
2013/2/27,2594.677,3535.896,3745.413,144.2863,128.8299,1350.95
2013/2/28,2673.327,3608.199,3815.719,144.261,128.844,1358.2
2013/3/1,2668.836,3648.422,3876.638,144.2976,128.8787,1345.11
2013/3/4,2545.715,3518.717,3760.614,144.4316,128.9191,1334.4
2013/3/5,2622.807,3597.922,3848.588,144.4634,128.9571,1345.58
2013/3/6,2650.202,3653.934,3914.841,144.4704,128.9866,1342.36
2013/3/7,2619.479,3609.64,3867.608,144.4565,128.9935,1335.7
2013/3/8,2606.927,3570.38,3829.168,144.4542,129.0095,1339.57
2013/3/11,2592.372,3571.105,3832.111,144.4461,129.0656,1333.72
2013/3/12,2555.615,3481.175,3726.205,144.4663,129.0559,1323.32
2013/3/13,2527.486,3449.35,3696.453,144.487,129.0503,1321.86
2013/3/14,2534.273,3464.854,3709.721,144.4782,129.014,1312.49
2013/3/15,2539.873,3471.214,3715.14,144.4692,129.0256,1325.05
2013/3/18,2502.493,3427.12,3671.801,144.4906,129.0655,1304.29
2013/3/19,2525.097,3438.072,3675.682,144.5229,129.0361,1308.9
2013/3/20,2610.174,3527.772,3769.257,144.5939,129.0361,1316.1
2013/3/21,2614.988,3565.02,3818.092,144.5672,129.0487,1321.37
2013/3/22,2618.308,3579.92,3827.095,144.5843,129.0543,1315.83
2013/3/25,2613.097,3568.523,3834.292,144.6472,129.0999,1318.4
2013/3/26,2575.05,3543.812,3814.194,144.6722,129.0913,1313.56
2013/3/27,2583.53,3552.257,3825.753,144.7159,129.1164,1310.24
2013/3/28,2499.302,3448.977,3710.239,144.8005,129.2023,1300
2013/3/29,2495.083,3447.285,3712.22,144.8508,129.264,1293.57
2013/4/1,2493.187,3470.96,3743.367,145.0057,129.3688,1275.27
2013/4/2,2486.391,3428.5,3680.148,145.1998,129.5004,1285.43
2013/4/3,2483.547,3397.232,3642.59,145.3059,129.6099,1278.72
2013/4/8,2472.299,3411.13,3669.009,145.3991,129.8364,1288.59
2013/4/9,2489.43,3444.371,3703.403,145.5105,129.9405,1290.21
2013/4/10,2485.309,3437.267,3685.726,145.6108,130.0007,1294.85
2013/4/11,2477.876,3423.217,3674.333,145.5542,130.0025,1285.78
2013/4/12,2462.112,3394.517,3643.71,145.6051,130.0461,1286.28
2013/4/15,2436.818,3346.851,3594.429,145.7805,130.1741,1256.01
2013/4/16,2459.592,3383.081,3629.737,146.0614,130.2742,1246.55
2013/4/17,2458.473,3412.416,3669.805,145.9707,130.3042,1235.75
2013/4/18,2464.851,3423.012,3681.914,145.8025,130.2283,1222.2
2013/4/19,2533.827,3495.242,3752.879,145.7548,130.0802,1231.79
2013/4/22,2530.67,3511.624,3793.253,145.6416,129.834,1211.17
2013/4/23,2449.471,3416.449,3685.545,145.8341,129.8183,1204.47
2013/4/24,2495.579,3484.568,3770.947,145.9189,129.8359,1216.78
2013/4/25,2467.875,3431.401,3700.487,146.0052,129.8939,1222.94
2013/4/26,2447.306,3367.766,3627.497,146.0789,129.9837,1226.4
2013/5/2,2449.639,3383.398,3667.159,146.31,130.1794,1211.56
2013/5/3,2492.912,3448.64,3746.931,146.3487,130.2445,1227.63
2013/5/6,2525.983,3514.457,3817.576,146.2687,130.3045,1242.85
2013/5/7,2529.938,3521.477,3829.515,146.4096,130.3655,1236.22
2013/5/8,2542.798,3553.848,3877.752,146.326,130.3479,1250.98
2013/5/9,2527.794,3555.769,3892.921,146.3527,130.4125,1246.22
2013/5/10,2540.836,3577.327,3912.064,146.4266,130.4946,1257.34
2013/5/13,2530.768,3590.758,3936.805,146.4575,130.5897,1252.93
2013/5/14,2493.338,3549.303,3889.645,146.462,130.6359,1248.02
2013/5/15,2506.925,3597.106,3953.85,146.4732,130.6912,1231.29
2013/5/16,2552.709,3635.755,3977.955,146.4828,130.7101,1232.83
2013/5/17,2592.048,3691.399,4031.555,146.5492,130.7404,1246.87
2013/5/20,2609.607,3737.748,4105.231,146.5905,130.7513,1241.32
2013/5/21,2614.853,3787.059,4168.573,146.6415,130.7476,1248.88
2013/5/22,2618.034,3755.874,4111.252,146.7126,130.7691,1251.35
2013/5/23,2582.849,3724.229,4089.159,146.7441,130.8592,1231.5
2013/5/24,2597.228,3782.071,4160.953,146.7694,130.9087,1237.05
2013/5/27,2599.587,3820.427,4210.934,146.8271,131.0054,1229.47
2013/5/28,2644.359,3827.782,4179.855,146.8641,131.0533,1230.98
2013/5/29,2642.561,3856.319,4213.764,146.7766,131.0748,1223.14
2013/5/30,2634.323,3865.134,4231.042,146.7771,131.1088,1226.26
2013/5/31,2606.426,3841.218,4210.967,146.7588,131.1148,1226.5
2013/6/3,2602.623,3814.51,4172.688,146.7144,131.1618,1235.64
2013/6/4,2565.666,3739.724,4080.089,146.6627,131.1442,1235.72
2013/6/5,2560.539,3755.148,4104.911,146.6277,131.1419,1238.47
2013/6/6,2527.845,3688.736,4036.815,146.5797,131.066,1223.96
2013/6/7,2484.16,3616.21,3985.51,146.4589,130.9982,1229.21
2013/6/13,2399.937,3515.05,3887.745,146.6334,131.0128,1214.99
2013/6/14,2416.771,3584.978,3975.523,146.5278,130.9386,1217.46
2013/6/17,2403.839,3593.371,3996.336,146.4928,130.8898,1224.35
2013/6/18,2418.745,3605.758,4005.139,146.4067,130.8397,1222.31
2013/6/19,2400.765,3583.298,3987.299,145.9218,130.6549,1224.4
2013/6/20,2321.466,3465.004,3860.886,144.8309,130.0569,1206.86
2013/6/21,2317.394,3446.483,3833.822,145.167,129.9905,1198.65
2013/6/24,2171.21,3232.962,3604.749,145.2752,129.8832,1179.28
2013/6/25,2165.421,3219.134,3602.569,145.4228,129.8942,1189.7
2013/6/26,2168.297,3285.818,3697.963,146.0528,130.2608,1177.83
2013/6/27,2160.735,3233.222,3625.677,146.2551,130.4626,1184.53
2013/6/28,2200.639,3235.978,3602.107,146.4421,130.639,1182.59
2013/7/1,2213.317,3304.591,3693.602,146.4446,130.7294,1192.57
2013/7/2,2221.984,3359.053,3769.933,146.4972,130.8532,1198.11
2013/7/3,2203.828,3364.184,3780.596,146.5279,130.9882,1199.18
2013/7/4,2221.979,3390.488,3795.61,146.6097,131.1321,1198.87
2013/7/5,2226.849,3371.529,3756.334,146.6356,131.1959,1192.98
2013/7/8,2163.619,3240.477,3620.65,146.5402,131.2712,1180.28
2013/7/9,2162.669,3259.911,3650.696,146.4911,131.2686,1185.51
2013/7/10,2224.065,3361.395,3751.047,146.1466,131.223,1188.51
2013/7/11,2326.688,3455.884,3832.034,146.01,131.1303,1208.19
2013/7/12,2275.373,3425.135,3829.195,145.8729,131.0345,1196.47
2013/7/15,2307.297,3493.441,3923.381,145.8712,131.0263,1193.8
2013/7/16,2317.848,3536.313,3966.64,145.7944,130.992,1197.81
2013/7/17,2282.836,3485.074,3908.83,145.558,130.9396,1203.45
2013/7/18,2245.328,3481.201,3911.198,145.5023,130.8509,1204.1
2013/7/19,2190.478,3394.306,3832.159,145.4339,130.7589,1204.71
2013/7/22,2202.189,3461.281,3919.302,145.1915,130.6081,1212.98
2013/7/23,2265.845,3544.966,4015.217,144.939,130.3691,1213.98
2013/7/24,2249.151,3566.282,4057.864,144.6445,130.2345,1214.93
2013/7/25,2237.683,3498.242,3963.314,145.0682,130.2517,1211.03
2013/7/26,2224.008,3494.159,3968.932,145.1441,130.3526,1198.35
2013/7/29,2175.97,3426.593,3901.096,145.0847,130.3711,1185.75
2013/7/30,2189.388,3411.219,3882.32,145.1305,130.4209,1185.03
2013/7/31,2193.021,3430.743,3900.485,145.21,130.468,1193.39
2013/8/1,2245.364,3521.152,4026.471,145.3192,130.6189,1200.18
2013/8/2,2247.263,3533.609,4038.773,145.3854,130.7562,1200.04
2013/8/5,2278.329,3592.538,4102.126,145.3578,130.8055,1204.85
2013/8/6,2293.641,3631.124,4146.665,145.3142,130.767,1204.5
2013/8/7,2280.623,3596.318,4094.321,145.0479,130.7234,1198.95
2013/8/8,2276.782,3605.85,4113.071,144.6672,130.5972,1215.25
2013/8/9,2286.01,3618.744,4113.434,144.5212,130.5472,1220.8
2013/8/12,2352.794,3676.195,4146.487,144.3642,130.5342,1237.75
2013/8/13,2359.068,3695.552,4178.394,143.8518,130.3387,1247.96
2013/8/14,2349.08,3681.082,4175.447,143.5286,130.1851,1240.28
2013/8/15,2321.576,3631.321,4131.229,143.4714,129.9888,1244.06
2013/8/16,2304.144,3554.348,4032.384,143.4839,129.9981,1254.02
2013/8/19,2331.43,3609.028,4129.44,143.1752,129.9854,1254.31
2013/8/20,2312.465,3599.637,4141.531,142.7926,129.8573,1244.94
2013/8/21,2308.589,3627.501,4164.533,142.9724,129.8743,1246.91
2013/8/22,2303.932,3636.469,4181.358,142.9961,129.9073,1248.63
2013/8/23,2286.929,3627.97,4184.816,143.281,130.0044,1254.45
2013/8/26,2335.616,3703.593,4267.371,143.5087,130.0657,1275.3
2013/8/27,2340.881,3732.098,4306.38,143.4705,130.1125,1276.22
2013/8/28,2328.056,3703.92,4257.972,143.1961,130.1217,1264.21
2013/8/29,2318.311,3701.083,4260.793,143.161,130.1326,1258.68
2013/8/30,2313.91,3664.148,4181.742,143.1928,130.1558,1251.7
2013/9/2,2320.344,3689.959,4218.395,143.1773,130.2042,1269.3
2013/9/3,2354.502,3744.871,4290.872,143.1697,130.221,1266.48
2013/9/4,2350.699,3755.239,4298.858,143.014,130.2001,1259.8
2013/9/5,2341.735,3762.569,4324.725,143.0394,130.1959,1257.78
2013/9/6,2357.782,3792.832,4352.459,143.107,130.2382,1263.08
2013/9/9,2440.609,3831.927,4369.943,143.0373,130.2856,1269.43
2013/9/10,2474.894,3870.923,4387.756,142.8856,130.2992,1259.81
2013/9/11,2482.889,3834.258,4318.716,142.6043,130.2576,1261.61
2013/9/12,2507.455,3845.068,4319.112,142.5854,130.2393,1252.04
2013/9/13,2488.902,3849.82,4352.949,142.397,130.1808,1249.11
2013/9/16,2478.39,3854.207,4384.987,142.3339,130.1533,1241.21
2013/9/17,2427.322,3786.292,4325.056,142.3937,130.1703,1244.87
2013/9/18,2432.51,3822.123,4366.14,142.3252,130.2002,1247.83
2013/9/23,2472.288,3899.625,4455.807,142.6728,130.3446,1251.37
2013/9/24,2443.885,3903.518,4468.381,142.5733,130.3229,1248.55
2013/9/25,2429.03,3889.221,4447.107,142.6765,130.3489,1249.55
2013/9/26,2384.443,3808.216,4378.19,142.9303,130.3867,1251.8
2013/9/27,2394.971,3822.758,4393.742,142.8803,130.4237,1246.35
2013/9/30,2409.037,3872.893,4470.446,142.917,130.4866,1245.89
2013/10/8,2441.811,3938.068,4542.308,143.0853,130.6541,1254.24
2013/10/9,2453.583,3981.058,4612.126,142.9605,130.6653,1252.06
2013/10/10,2429.317,3959.63,4567.573,143.0653,130.6649,1250.93
2013/10/11,2468.508,4026.916,4613.577,143.0618,130.6903,1253.5
2013/10/14,2472.542,4068.32,4665.909,142.866,130.758,1262.08
2013/10/15,2467.517,4074.083,4662.765,142.7716,130.7436,1258.68
2013/10/16,2421.371,3963.212,4518.722,142.6502,130.7059,1254.78
2013/10/17,2413.33,3956.965,4517.771,142.666,130.6879,1247.81
2013/10/18,2426.054,3970.641,4549.987,142.5836,130.7058,1253.54
2013/10/21,2471.322,4069.033,4673.762,142.5456,130.7409,1259.59
2013/10/22,2445.891,4026.516,4621.387,142.4296,130.7167,1252.51
2013/10/23,2418.491,3924.219,4504.004,142.37,130.647,1249.94
2013/10/24,2400.511,3898.156,4469.644,142.1312,130.4411,1247.14
2013/10/25,2368.559,3821.779,4388.614,142.0289,130.292,1233.14
2013/10/28,2365.954,3808.703,4384.385,142.0536,130.2813,1234.58
2013/10/29,2372.053,3703.86,4269.656,141.8865,130.2326,1235.69
2013/10/30,2407.471,3764.453,4335.587,141.8104,130.1366,1243.21
2013/10/31,2373.718,3713.829,4270.97,142.0324,130.1078,1237.58
2013/11/1,2384.96,3702.445,4240.214,142.2562,130.191,1242.94
2013/11/4,2380.454,3728.188,4267.367,142.2125,130.2429,1237.7
2013/11/5,2383.769,3777.404,4340.386,142.0066,130.2256,1235.88
2013/11/6,2353.568,3737.106,4303.902,141.7948,130.1562,1232.55
2013/11/7,2340.552,3685.04,4246.212,141.3257,130.1257,1235.5
2013/11/8,2307.945,3629.94,4186.175,141.1415,130.0366,1231.59
2013/11/11,2315.889,3645.84,4213.14,140.3639,129.8363,1232.54
2013/11/12,2340,3680.536,4248.373,140.4171,129.7337,1231.99
2013/11/13,2288.116,3611.76,4173.496,140.008,129.5768,1229.3
2013/11/14,2304.501,3659.83,4242.907,139.7898,129.3916,1229.99
2013/11/15,2350.734,3736.452,4324.288,139.1286,129.1578,1223.41
2013/11/18,2428.903,3827.882,4421.24,138.7833,129.0667,1222.29
2013/11/19,2412.163,3840.365,4446.485,138.5353,128.8909,1222.34
2013/11/20,2424.85,3878.584,4486.609,138.2699,128.6792,1229.22
2013/11/21,2409.989,3865.41,4478.388,138.4341,128.6342,1225.36
2013/11/22,2397.962,3842.756,4467.83,138.7783,128.6697,1227.01
2013/11/25,2388.629,3839.602,4473.542,138.8161,128.7207,1224.51
2013/11/26,2387.416,3845.676,4490.507,138.9138,128.6736,1228.22
2013/11/27,2414.481,3889.755,4559.449,139.3518,128.6275,1228.67
2013/11/28,2439.53,3922.666,4587.694,139.9459,128.6409,1229.7
2013/11/29,2438.944,3946.383,4643.3,140.5427,128.812,1234.83
2013/12/2,2418.788,3770.865,4354.57,139.9453,128.8795,1237.59
2013/12/3,2442.784,3859.955,4427.706,140.1689,128.9178,1233.07
2013/12/4,2475.135,3932.998,4465.706,140.2342,128.9841,1236.75
2013/12/5,2468.197,3928.724,4436.968,139.8235,129.0132,1234.86
2013/12/6,2452.287,3918.783,4430.064,139.6644,129.0219,1237.39
2013/12/9,2450.872,3947.704,4494.502,139.451,129.0486,1241.65
2013/12/10,2453.322,3950.486,4491.967,139.0108,128.991,1242.47
2013/12/11,2412.763,3906.78,4465.052,138.8872,128.9878,1241.82
2013/12/12,2410.015,3916.962,4507.545,139.128,129.0162,1244.63
2013/12/13,2406.639,3925.434,4520.793,139.5551,129.0698,1231.16
2013/12/16,2367.923,3857.715,4460.131,139.4947,129.1171,1230.24
2013/12/17,2356.376,3834.027,4433.701,139.4424,129.1074,1229.46
2013/12/18,2357.226,3834.045,4429.139,139.3278,129.0318,1225.92
2013/12/19,2332.41,3795.023,4393.517,139.1319,128.9231,1221.83
2013/12/20,2278.136,3747.002,4348.799,139.1361,128.8377,1219.51
2013/12/23,2284.602,3742.738,4334.171,139.1749,128.8283,1214.71
2013/12/24,2288.248,3768.703,4379.273,139.3793,128.8694,1212.49
2013/12/25,2305.11,3808.453,4454.295,139.3824,128.8918,1216.31
2013/12/26,2265.334,3743.132,4375.155,139.4647,128.9136,1215.29
2013/12/27,2303.478,3800.774,4455.351,139.5069,128.9329,1220.4
2013/12/30,2299.458,3813.003,4487.489,139.5676,128.9805,1213.84
2013/12/31,2330.026,3829.096,4482.861,139.5265,128.9965,1208.4
2014/1/2,2321.978,3847.879,4539.5,139.3753,129.0134,1211.58
2014/1/3,2290.779,3816.316,4531.747,139.2041,128.978,1198.59
2014/1/6,2238.637,3710.898,4411.27,139.1259,128.9779,1189.46
2014/1/7,2238.001,3733.662,4458.557,139.217,128.9876,1182.43
2014/1/8,2241.911,3738.205,4504.673,139.4991,129.0558,1181.16
2014/1/9,2222.221,3696.023,4431.8,139.6104,129.1133,1176.94
2014/1/10,2204.851,3628.634,4354.844,139.6564,129.163,1180.48
2014/1/13,2193.679,3612.02,4346.713,139.6871,129.2542,1175.07
2014/1/14,2212.846,3683.534,4447.699,139.6908,129.2472,1184.41
2014/1/15,2208.941,3708.142,4494.095,139.9036,129.2985,1181.08
2014/1/16,2211.844,3714.314,4485.269,139.8783,129.3616,1181.66
2014/1/17,2178.488,3671.915,4445.2,139.8799,129.3829,1179.96
2014/1/20,2165.993,3644.125,4415.096,139.9177,129.3956,1182.33
2014/1/21,2187.41,3700.108,4486.869,140.3507,129.5475,1173.54
2014/1/22,2243.796,3799.042,4584.079,140.7632,129.6613,1173.07
2014/1/23,2231.889,3825.486,4627.341,140.8691,129.7895,1174.08
2014/1/24,2245.678,3882.668,4695.287,140.7815,129.842,1175.91
2014/1/27,2215.919,3881.947,4682.053,141.1898,129.9823,1167.55
2014/1/28,2219.855,3873.81,4667.734,141.156,129.9978,1157.13
2014/1/29,2227.781,3908.45,4730.86,141.1482,130.0219,1160.44
2014/1/30,2202.45,3885.416,4714.679,141.1531,130.0712,1156.54
2014/2/7,2212.483,3957.671,4818.246,141.5409,130.273,1159.83
2014/2/10,2267.534,4074.63,4943.378,141.5774,130.4066,1170.19
2014/2/11,2285.562,4080.378,4941.808,141.5991,130.464,1161.79
2014/2/12,2291.246,4125.412,5005.026,141.6285,130.5332,1164.97
2014/2/13,2279.554,4064.423,4901.679,141.6942,130.6938,1164.04
2014/2/14,2295.575,4134.16,5000.59,141.7266,130.8763,1167.54
2014/2/17,2311.647,4212.745,5117.394,141.6126,131.0051,1179.69
2014/2/18,2282.442,4207.699,5120.243,141.4967,131.0781,1172.08
2014/2/19,2308.656,4207.994,5120.136,141.4145,131.1689,1176.5
2014/2/20,2287.436,4149.071,5035.168,141.5115,131.2761,1168.14
2014/2/21,2264.294,4121.917,5030.78,141.6048,131.4548,1168
2014/2/24,2214.509,4105.792,5064.488,141.8833,131.7046,1153.23
2014/2/25,2157.909,3961.439,4849.372,142.5959,131.9527,1148.46
2014/2/26,2163.405,3987.48,4881.727,142.4899,132.2037,1148.42
2014/2/27,2154.108,3934.727,4795.551,143.0507,132.4815,1142.83
2014/2/28,2178.971,3975.929,4842.524,142.8031,132.614,1138.27
2014/3/3,2190.37,4058.799,4954.174,142.6409,132.7007,1138.54
2014/3/4,2184.273,4059.567,4961.944,142.2413,132.6261,1136.4
2014/3/5,2163.976,4037.784,4963.662,142.1349,132.4302,1145.33
2014/3/6,2173.634,4032.756,4962.395,142.1273,132.3489,1143.51
2014/3/7,2168.358,4012.447,4949.835,142.1575,132.3259,1138.45
2014/3/10,2097.787,3860.244,4760.672,142.4063,132.3633,1111.84
2014/3/11,2108.661,3864.26,4746.733,142.3842,132.4019,1120.56
2014/3/12,2114.134,3865.662,4726.863,142.5458,132.3921,1119.24
2014/3/13,2140.333,3907.146,4794.004,142.6521,132.3906,1120.81
2014/3/14,2122.836,3888.975,4785.044,142.7546,132.4349,1112.64
2014/3/17,2143.038,3967.15,4903.133,142.8601,132.5023,1103.18
2014/3/18,2138.133,3989.201,4934.419,142.6979,132.4766,1105.76
2014/3/19,2120.87,3980.673,4937.728,142.6321,132.3685,1108.15
2014/3/20,2086.967,3876.578,4798.398,142.5583,132.345,1105.38
2014/3/21,2158.798,3952.392,4870.013,142.668,132.3916,1101.7
2014/3/24,2176.554,3985.861,4876.471,142.681,132.4134,1104.97
2014/3/25,2174.44,3991.144,4876.289,142.7066,132.3776,1115.25
2014/3/26,2171.047,4001.502,4903.916,142.7567,132.3875,1116.72
2014/3/27,2155.707,3944.044,4804.207,142.7505,132.3903,1115.81
2014/3/28,2151.965,3865.295,4671.788,142.712,132.3839,1126.14
2014/3/31,2146.305,3840.536,4633.27,142.8343,132.4239,1127.56
2014/4/1,2163.115,3899.488,4714.948,142.8422,132.4497,1131.24
2014/4/2,2180.727,3902.043,4683.783,142.8266,132.4391,1127.05
2014/4/3,2165.008,3896.28,4686.952,142.7577,132.4081,1125.84
2014/4/4,2185.472,3939.229,4743.682,142.7348,132.439,1133.19
2014/4/8,2237.316,3981.625,4774.531,142.8719,132.5614,1139.7
2014/4/9,2238.62,4018.547,4830.536,142.6986,132.5419,1132.45
2014/4/10,2273.761,4038.84,4849.657,142.7737,132.5851,1127.84
2014/4/11,2270.666,4021.194,4822.712,142.872,132.6768,1128.42
2014/4/14,2268.613,4051.33,4858.157,143.0975,132.826,1130.72
2014/4/15,2229.463,4021.906,4838.652,143.2248,132.9182,1131.4
2014/4/16,2232.526,4019.883,4847.637,143.4146,133.0661,1130.04
2014/4/17,2224.803,4014.94,4847.682,144.0706,133.3546,1129.89
2014/4/18,2224.479,4029.262,4870.309,144.0031,133.4209,1116.99
2014/4/21,2187.248,3965.337,4794.877,144.0358,133.5342,1110.32
2014/4/22,2196.795,3947.169,4748.012,144.0704,133.5998,1113.8
2014/4/23,2194.668,3929.168,4730.826,143.9053,133.6194,1115.42
2014/4/24,2190.474,3884.811,4682.827,143.8755,133.6476,1120.51
2014/4/25,2167.826,3800.681,4582.632,143.9718,133.6727,1122.46
2014/4/28,2134.969,3684.593,4424.411,144.0246,133.7418,1124.25
2014/4/29,2158.47,3738.926,4479.259,144.0909,133.7887,1123.48
2014/4/30,2158.659,3766.17,4525.306,144.2228,133.919,1119.49
2014/5/5,2156.47,3798.288,4577.407,144.3926,134.0931,1118
2014/5/6,2157.328,3817.98,4612.149,144.6086,134.2325,1111.22
2014/5/7,2137.316,3749.965,4533.014,144.7057,134.3675,1109.29
2014/5/8,2135.496,3754.011,4532.264,145.1143,134.6384,1104.53
2014/5/9,2133.911,3716.022,4481.835,146.014,134.8974,1105.84
2014/5/12,2180.054,3812.758,4576.422,146.0074,135.0821,1114.25
2014/5/13,2174.852,3806.89,4574.804,145.9055,135.1562,1116.43
2014/5/14,2172.372,3803.803,4577.681,145.7663,135.0996,1123.26
2014/5/15,2144.084,3732.337,4491.752,145.6799,135.1069,1119.77
2014/5/16,2145.952,3726.656,4472.169,145.6618,135.1279,1109.43
2014/5/19,2115.143,3705.364,4458.379,145.8286,135.1839,1118.83
2014/5/20,2115.771,3715.71,4480.028,145.8168,135.1635,1117.26
2014/5/21,2135.905,3747.334,4518.657,145.8391,135.155,1113.51
2014/5/22,2130.868,3746.14,4527.598,145.8902,135.1925,1118.31
2014/5/23,2148.414,3786.563,4582.458,146.2476,135.2078,1121.75
2014/5/26,2155.976,3827.487,4645.004,146.3824,135.2745,1131.05
2014/5/27,2147.28,3818.322,4624.34,146.453,135.3316,1125.27
2014/5/28,2169.352,3861.588,4690.619,146.6287,135.3853,1123.44
2014/5/29,2155.164,3821.867,4635.007,146.819,135.4816,1119.91
2014/5/30,2156.464,3829.238,4648.233,147.0931,135.5905,1116.75
2014/6/3,2149.918,3822.716,4640.242,147.6082,135.8898,1112.9
2014/6/4,2128.274,3789.294,4610.724,147.7639,136.0035,1112.25
2014/6/5,2150.602,3832.055,4671.333,147.6499,136.0852,1116.57
2014/6/6,2134.716,3818.333,4662.311,147.4883,136.0869,1116.38
2014/6/9,2134.281,3797.429,4627.427,147.4707,136.1366,1112.82
2014/6/10,2161.268,3840.019,4686.087,147.6155,136.225,1112.4
2014/6/11,2160.766,3858.051,4717.942,147.6511,136.2628,1111.36
2014/6/12,2153.41,3850.113,4712.043,147.6562,136.3202,1104.93
2014/6/13,2176.242,3891.557,4766.518,147.4934,136.3318,1110.75
2014/6/16,2191.855,3914.981,4800.599,147.7003,136.4149,1110.83
2014/6/17,2169.674,3879.344,4757.484,147.7346,136.3982,1110.86
2014/6/18,2160.239,3858.099,4721.703,147.7359,136.3824,1109.74
2014/6/19,2126.907,3755.694,4581.907,147.7952,136.3573,1110.55
2014/6/20,2136.729,3789.342,4635.064,147.8249,136.4494,1124.38
2014/6/23,2134.11,3815.879,4697.417,147.8536,136.5533,1131.47
2014/6/24,2144.821,3839.203,4733.756,147.9147,136.6105,1128.81
2014/6/25,2133.371,3814.03,4715.848,147.8997,136.6171,1129.39
2014/6/26,2149.076,3861.95,4793.361,147.9356,136.667,1136.96
2014/6/27,2150.258,3889.323,4829.479,147.9276,136.7182,1132
2014/6/30,2165.118,3924.903,4884.397,147.8373,136.7754,1126.37
2014/7/1,2164.559,3951.726,4915.74,147.6905,136.6687,1123.05
2014/7/2,2170.867,3979.31,4945.531,147.3036,136.6397,1122.55
2014/7/3,2180.192,4019.647,4980.715,147.072,136.6393,1122.04
2014/7/4,2178.695,4004.561,4977.585,146.8973,136.5584,1119.59
2014/7/7,2176.289,4014.488,4970.868,147.269,136.6487,1106.62
2014/7/8,2180.473,4039.707,5014.857,147.3177,136.6376,1110.14
2014/7/9,2148.71,3982.404,4937.321,147.2978,136.643,1104.36
2014/7/10,2142.847,3982.198,4935.691,147.2821,136.6862,1101.39
2014/7/11,2148.009,4029.751,4966.176,147.3377,136.7442,1100.1
2014/7/14,2171.758,4090.802,5025.24,147.3337,136.8119,1098.9
2014/7/15,2174.976,4093.113,4992.831,147.1434,136.8531,1097.82
2014/7/16,2170.868,4062.119,4925.461,146.6827,136.8159,1097.54
2014/7/17,2157.068,4031.44,4907.894,146.2837,136.6931,1096.37
2014/7/18,2164.144,4042.521,4910.766,146.0569,136.5979,1091.07
2014/7/21,2166.295,4030.242,4898.25,146.1786,136.6685,1091.7
2014/7/22,2192.698,4083.288,4966.788,146.3737,136.7102,1096.54
2014/7/23,2197.833,4057.113,4897.562,146.3559,136.7231,1092.55
2014/7/24,2237.015,4054.223,4859.618,146.357,136.7468,1092.71
2014/7/25,2260.454,4089.801,4899.727,146.5122,136.8075,1091.44
2014/7/28,2323.897,4168.373,4984.277,146.6125,136.8882,1094.47
2014/7/29,2331.369,4207.862,5046.407,146.5402,136.934,1101.76
2014/7/30,2322.011,4214.836,5088.647,146.4837,137.0148,1094.79
2014/7/31,2350.251,4257.045,5115.578,146.6488,137.1073,1094.55
2014/8/1,2329.402,4210.219,5056.042,146.7018,137.1217,1087.27
2014/8/4,2375.62,4278.847,5121.725,146.8331,137.212,1096.05
2014/8/5,2369.353,4300.12,5170.157,146.8178,137.2534,1095.26
2014/8/6,2363.221,4328.601,5192.31,146.8473,137.3069,1090.76
2014/8/7,2327.457,4286.09,5158.503,146.792,137.3608,1094.53
2014/8/8,2331.134,4311.697,5206.203,146.7583,137.4118,1092.62
2014/8/11,2365.349,4377.018,5285.675,146.7581,137.5204,1091.1
2014/8/12,2357.052,4399.806,5322.304,146.7412,137.5475,1084.97
2014/8/13,2358.901,4401.809,5320.846,146.8687,137.5688,1080.68
2014/8/14,2335.945,4373.504,5302.98,147.1851,137.6683,1068.12
2014/8/15,2360.635,4423.636,5359.729,147.2289,137.7432,1073.33
